,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
56,2,Afternoon Run,13719.1,3695,5323,88.1,Run,Run,0.0,8523920002,2023-02-07T23:19:20Z,2023-02-07T17:19:20Z,(GMT-06:00) America/Chicago,-21600.0,,,,3,35,0,1,0,False,False,False,False,everyone,False,g11621795,"[30.28173199854791, -97.73689049296081]","[30.28102347627282, -97.73645999841392]",3.713,8.022,True,173.0,201.0,False,True,170.3,153.7,9149069029.0,9149069029,E728CF6E-1F95-4A41-A9FE-A39FE627631C-activity.fit,False,1,0,False,131.0,50715143,1,a8523920002,ykywDpfpsQgDhBgA?QH_Dc@kAy@Uj@_AHyAUqDU}BBcCKUWJwBUmEB[Ns@^sC`@cB`@A~CLvIlA|ERj@QhA_An@[fA[~@IRBDPIl@g@LGTIpANl@bBfB^LrA[ROBKQmAUe@iBgAe@Oi@HYTAbBvAzAr@f@nAMTMJQMq@i@cAwB_B[Am@ZIf@AbAlCzB^?|@UTQB}@Oo@sCkBe@Bi@VKVBrA`B~Aj@ZfAM\WBs@U{@m@i@_BaAWAs@RKf@E|@BNd@`@GWDEWEGIDJzBrBVBdAYVQBICa@]cA_CeBi@?g@XMxA@ThAt@hA~@lAQ\W@Y]mAmCoBk@De@^AbBtAnAv@d@nAGXWHUCc@]y@sCgBi@DULETA`B|AnAp@^lAUZY@Yi@oAaBsAq@Wi@LSVKnABX\V?]GB@DCIBDG@fB`Bb@VdAKVQHWAYa@gAaCmBc@Ce@TEF?dB~A~Af@\XBp@IXOJo@[eAe@i@aBgAi@@e@XGlAD\`CrBnAKZ[Cm@[y@aCqBc@@e@XG`@AjAnBlB\LxAQPS@OGq@Uk@wBcB]Kq@NWX?|AZ^GACKFCKGAFfCnBjAYZ[?g@c@s@oB}Aa@Qi@JWRCpADXfCnBpAI\[Ci@Wy@Y[sBwAk@Bc@XGdBxBlBXLbBSFM?]WgA]a@_BmA_@Mi@PQVIdA@\xBlBTJhAQROFg@Q{@_A}@{AaAi@HURMp@Cj@X^KDBLAoAdBgAa@Hg@h@Ot@@^HPnBbBbASh@a@D_@Ca@_@aAiCyA_@B]XK`BDNbCdCbBu@N_@?Qq@oAmC{Ak@PMVIbAFd@dCrBr@[d@GLMBs@Oe@]i@eCiAc@B]RM~@Dd@|BtBVHcCyBEWEq@Hm@LMx@KvA~@j@n@`@xA?NS`@_@P}@CoCyBGU@wBPIjAJjBfAZ`@Z`A@p@EJ_@XkAB_@Uu@y@{@k@IM@uBZKbA@\LdBrAf@lABRGZe@b@aABi@We@g@w@_@MSAsANm@h@Qf@?PFhB|A`@z@Dp@k@p@aABgCkBBGMwAHcAFK\GDeACEq@Fw@Vu@b@uAnAgAXwAOcCi@_EQ}Cg@sD@SjA@vCg@vGErBF`AXPb@Bv@OxCQzA\~BHx@LzF^~CLrA_@hAGFg@IgEHk@NDJRLz@lAR,2,,,
57,2,Afternoon Run,8307.5,2440,3292,61.6,Run,Run,0.0,8517977022,2023-02-06T23:08:03Z,2023-02-06T17:08:03Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,23,0,5,0,False,False,False,False,everyone,False,g11621795,"[30.282738329842687, -97.73761820979416]","[30.283991005271673, -97.73722560144961]",3.405,4.978,True,157.1,173.0,False,True,192.7,162.6,9142534808.0,9142534808,B3E4541A-5620-4749-A6BD-B6B0F6F14DE8-activity.fit,False,0,0,False,44.0,50715143,1,a8517977022,arywDbkpsQcCYa@G]IMKWc@UMCLB\GLODeACMCWAo@G_@Ko@FS@iAQa@?u@Ie@?w@C_A@iAO_@Iw@CuCKo@Ko@?eAWy@@UC{@FSCQ@mBWwABiAQ}@CWCq@Bi@A_@KQMMMK]IMYSWOIUOWYUWM_@e@c@_@QJa@f@a@x@g@p@e@x@aArAOJQFM?]Cm@e@[Mw@k@eDyAs@e@eAk@}@a@kBoAuCuAkBkAcBw@c@YUU[Qc@e@aAo@gAg@u@a@o@WcAq@e@Oe@Ga@M_@]SEWMg@a@s@U}ByA[Ki@[}@c@[U]MeAo@]Mi@]k@UYOc@]}@g@a@Y_@ScAe@{@i@g@a@w@a@u@m@?Id@sA|@mBZaAf@sAl@oAPm@Xo@ZiAn@_BFQ?GOi@?IJmANe@Fc@z@wBd@u@p@cBNe@Rg@pAeE^y@ZkA`@{@Po@JSHC`Ap@n@ZTPp@\x@f@f@R`@X~@h@j@`@x@\nA^d@TNLJ?PJb@JvBv@RDZPr@Vb@Vr@Rh@Tl@HXLT@n@NbADjCd@t@HRDl@HR?h@J|@Hp@Jj@BbAPPFd@Zl@VVPbA`Ap@h@TV^Rj@f@d@\x@v@r@h@bA~@bDhCh@l@x@r@~@f@d@Z\H^Dl@TXC\On@KPGL?x@W~Ca@hCk@nABlAPRL\@RDFFCVELWp@Od@a@z@m@`BY~@]z@]p@YZi@Z[\W^Wh@Ql@Gv@OdAAt@Er@Fb@D|@Av@HzBClAKlB?l@S`CAd@@XGz@AdAOjBDf@?x@BJDLZN`@@NER?p@FzAD^Bv@Np@@l@FxAAdF`@v@?zANn@HtA@FCHU,2,,,
58,2,Lunch Run,19353.0,5387,5676,65.7,Run,Run,0.0,8512011652,2023-02-05T18:52:29Z,2023-02-05T12:52:29Z,(GMT-06:00) America/Chicago,-21600.0,,,,48,32,0,1,0,False,False,False,False,everyone,False,g11621795,"[30.271806148812175, -97.76518394239247]","[30.271903797984123, -97.76510909199715]",3.593,5.582,True,174.3,185.0,False,True,142.3,132.8,9135888877.0,9135888877,9BC2D4CF-8DEE-4DEB-AA0E-D632BD1BC86A-activity.fit,False,1,0,False,187.0,50715143,1,a8512011652,wmwwDlwusQEUb@_Af@MfA~At@hCrAVCX}@jA{AtDeArA_@pAs@dBmAnBo@Xk@]kAWoBMiEnGm@|ABVtAr@zFdEP@`B}@fAQd@W`EiHxBaCxAiCfAkCTyAr@uBXuBp@qAp@kBfBwId@cBlAwDz@yA`@[\JxD|IhAtBpAk@@UuA}Co@uBsAaDo@iBM{@Be@dB{ERcBnDsIf@{BdAiB`@kAb@yBN]~@i@LWFUC{@[q@KaAZgFRu@hAiBR{B`A}Cp@yCt@}AfAcAPuAd@oApA_A@i@`@kBDu@|@qDZo@R_B`AiBtA_B|Ay@j@m@dCg@bAg@~Ce@xBGz@S~CYbDI\]RkA\o@xEeC|DyCxA_@zBoCx@eCHo@l@{@l@kBEgA~BmGJsAnA_ApA{CRmAA{AHeAj@s@j@aBZcB|@aCf@k@f@eBfAo@h@w@\_BtB{G@_@Sy@Dq@Z]r@WvAiEPgAZeG[eFFeBx@cAhAs@R]bB}ETcChAqB|@uDOeBCwCUuCU{@sA_AaCJqAc@yBuAw@iAs@o@o@YwAOeAi@g@g@a@}@e@i@yB_AkLy@sCE?VT\MlDDX`ClAHfJh@tEBnAK|A~@`@b@b@Td@RhAdApAXdAXd@zBx@tBpCr@dDd@|@Pp@n@~CF|@GXc@ZaBX_@fBEpAPx@f@v@@h@o@lBgAbBk@fDwBtF?tAShAu@vCgAzCs@rAiAlDsAlGk@nBQlAq@h@i@v@M~@gA|Cu@l@eBlBqAtB}@v@_Bv@_@p@kBzAsBXoH|BmBXcBbAmAHcBImAd@mA_@q@lASC]g@g@Gw@TMRYjBGpA_@tAiCbCyCrFOv@[h@iArAuB`GOj@?xAWv@K~@kCrJ?j@bA`@g@`C_A|Cy@t@m@pAm@ZQZ_@nBDjA_@~Do@jCUjBuAbFiAjCiBjFs@~A]`@_@jBgAxBcC~GMl@D~AMx@mDbOk@t@}AFqFzNg@`@uANnAQj@_@vF_OrABDHKXi@j@mBtEw@t@eAdCW`A_AfBw@h@y@_@sDg@mEvGm@rADZzI|FlAq@nA]{@PgB`AqB_BwEwCK]ZoAzCiE`@w@\qAp@UtCLfBa@\_@rAeDp@Cb@a@dBgEr@cADWIMQJy@Yi@mBaByBwBlAcApBAXPLTIjAgC,2,,,
59,2,Afternoon Run,13397.8,3495,3763,67.2,Run,Run,0.0,8506174394,2023-02-04T21:37:57Z,2023-02-04T15:37:57Z,(GMT-06:00) America/Chicago,-21600.0,,,,35,36,0,1,0,False,False,False,False,everyone,False,g11621795,"[30.271950401365757, -97.76548585854471]","[30.27185627259314, -97.76558426208794]",3.833,8.752,True,173.1,189.0,False,True,143.0,131.6,9129284304.0,9129284304,C571764D-AD58-497D-8EC8-ACA39388C223.fit,False,13,0,False,120.0,50715143,1,a8506174394,unwwDhyusQT_AFe@L_@NK`@MRPpArBd@dBXLl@DD@@NELo@v@a@hA_AtBU\[ZYd@yAxDk@bA_@d@YRS@q@]wCa@_@@KF{@~AiBjCk@hAOh@ARBHpDrBnBzAv@d@L@bAo@d@QhAWZSp@iA~@qBzA}BX]fAeA~@{AbB{Df@gCXu@Pi@Du@Lk@Tm@n@kAj@eBnAoGl@eC^aAr@gCr@eA\_@HEPBJJbAvBhAnCVx@zAlCP?r@e@HKCWeAgCcAqCa@{@c@kA]mA[k@Ga@Bs@l@_Bl@uBJa@Fq@F[j@gA\gAhAsC\o@j@aC`@m@bA}BXaBNk@RUz@m@HMHg@A]M[[k@Ck@N{BByAD[Ts@b@o@^}@FWDaAFWnAcEZ_BPg@h@iAPSf@_@JMHWXmBLYbAs@X[Bo@\aBFo@~@yDeAxDAl@W|@MtAOPm@`@]\GLi@jCILu@j@a@t@[~@o@lC_AtC[hCIVq@hA[~@Q~EHx@Vj@@LBx@CNOVg@TSPU^a@nBQh@wAzCm@`CWb@oC`HMd@KdASx@Yj@w@~BCd@Jd@Td@b@tApCnHv@`BFV@RGHo@ZQFI?eAqBwBqFcAkBIGUEQFSX}@xAe@hBcAdD_@zB{@tDm@pBYr@a@p@Qn@OpAe@pAe@`CYx@y@hBwAzBwAvAwBpDyApC[TkBd@oAr@S?aIoFOSAMf@qArAqBl@s@r@yA^]RAzCh@v@XR?NKtAcCPg@fAiCjA{A|A{Dj@w@HYIMIAw@BODg@hAe@n@IGc@aASMa@AQFOPiAlCW~@C\DTJVPJ`@DNCXSTe@lAkDBWEUOYOMUEU@WLKN}AdEAPB\FPTTNDX?ZQXk@nAmDOl@ShAmBvFOVg@`@[L[BCCBGHKZMd@GVSLUl@aBF_@B[nA}D@SAUM[IKSIO@]NMNaBbE?^BNLVPJ`@B\QnAaDTw@?]IWIK[MQ@WLY^uAtDALFd@JPTNb@?\S`BkEDWE]Q[UMUASDWRMTiAxCMh@?XHZPPPHJB\EXW~AoE?g@GUUSSGS?_@PQ^uAxD@d@HVLLb@JTENMLQxA_E@c@EUSUUKW?_@PcBnECVFd@TVTF\ARMNWvA{D@g@IUMSe@Kc@LUb@uAxD~AsE@c@Gi@Ny@,2,,,
60,2,Evening Run,2446.5,721,721,0.0,Run,Run,0.0,8500979980,2023-02-04T02:11:22Z,2023-02-03T20:11:22Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,15,0,1,0,True,False,False,False,everyone,False,g11621795,[],[],3.393,3.876,True,154.2,161.0,False,True,,,9123441516.0,9123441516,AE900A4F-A988-4CE8-830F-A814973F01FA.fit,False,0,0,False,12.0,50715143,1,a8500979980,,2,,,
61,2,Evening Run,9701.4,2851,2851,0.0,Run,Run,0.0,8496018221,2023-02-03T00:19:00Z,2023-02-02T18:19:00Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,20,4,1,0,True,False,False,False,everyone,False,g11621795,[],[],3.403,4.052,True,159.9,178.0,False,True,,,9117937212.0,9117937212,8F007FC3-79E8-4D10-8E9B-4E1018405E6C.fit,False,0,0,False,68.0,50715143,1,a8496018221,,2,,,
62,2,Afternoon Run,4988.1,1291,2649,26.9,Run,Run,0.0,8495707402,2023-02-02T22:47:19Z,2023-02-02T16:47:19Z,(GMT-06:00) America/Chicago,-21600.0,,,,4,24,0,1,0,False,False,False,False,everyone,False,g11621795,"[30.281556146219373, -97.73603679612279]","[30.280673867091537, -97.73588642477989]",3.864,7.782,True,146.8,176.0,False,True,170.3,153.7,9117596643.0,9117596643,07B07338-ADCC-4609-B7C1-7CF8C49ECA57-activity.fit,False,2,0,False,18.0,50715143,1,a8495707402,ujywDfapsQ?l@wCnD}Av@u@TkB]_@@i@Iu@BuBEYK]Gq@Gc@OmCIm@IsABi@?[GOOAODYTw@Di@Ei@Ws@QqAN}Ah@aDNsARGt@Fv@C^FpABpFbAf@Pb@AJDr@@z@J`BUZKd@U`@M`Aq@f@Up@Mz@A@LOx@EDKBI^QxBB`@TJNAdA~@ZJxAQTU@QGg@IUU_@{AuA{@a@QCM?KFKROnA@XFPVb@VZj@h@ZTRJP?|@MLILUFM?SK{@GOIOuAmAYQ_@OSAa@?MJMf@I|@BNLZE?OMEGGc@F_@Cy@HKZELON{@?GGC_@Dy@VaAj@]VWZSNu@Re@?SEaAEu@Me@CSESKq@Ks@@o@AG@ONIZAP@LZ^DRATA?G[@g@E[IWOMeA]iB]cA?i@Bw@EGPA^?tAB`AK~@AnAGl@ErAQt@Br@Cd@@j@BFHD`@B\Dt@A\Dx@Ah@H`ABnARnBBfBPt@@t@Fb@?l@DfALvA@VBPGDGXHJAj@KJSDs@EaADk@DsBDWNc@JCVBt@Nr@JZN,2,,,
63,2,Afternoon Run,12930.0,3735,3735,0.0,Run,Run,0.0,8490620714,2023-02-01T23:35:13Z,2023-02-01T17:35:13Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,18,0,1,0,True,False,False,False,everyone,False,g11621795,[],[],3.462,4.152,True,164.4,177.0,False,True,,,9111961576.0,9111961576,B65791C6-344F-461D-AB4D-EF125BA2B904.fit,False,0,0,False,98.0,50715143,1,a8490620714,,2,,,
64,2,Evening Run,12936.7,3817,3817,0.0,Run,Run,0.0,8485212285,2023-02-01T00:03:32Z,2023-01-31T18:03:32Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,19,0,1,0,True,False,False,False,everyone,False,g11621795,[],[],3.389,4.72,True,160.9,169.0,False,True,,,9104865197.0,9104865197,D5F9482D-8715-4ADC-A9BE-B429BCA6205F.fit,False,0,0,False,90.0,50715143,1,a8485212285,,2,,,
65,2,Afternoon Run,12913.6,3815,4947,88.4,Run,Run,0.0,8479373169,2023-01-30T23:08:24Z,2023-01-30T17:08:24Z,(GMT-06:00) America/Chicago,-21600.0,,,,4,33,2,8,0,False,False,False,False,everyone,False,g11621795,"[30.2805841807276, -97.73578508757055]","[30.280726002529263, -97.73582716472447]",3.385,8.77,True,154.9,179.0,False,True,170.3,132.9,9098443204.0,9098443204,88A254D0-236A-4A5D-AA71-010D09D80E52-activity.fit,False,2,0,False,60.0,50715143,1,a8479373169,sdywDt_psQqD^MhCkDjDqCQqDo@J`@HDxBBfAJnB@Pl@l@xAp@z@hAFf@JvA@g@jEX@BIJsAVgAFgAFKPC~@\f@?jBZfC`AfCf@dBv@bB^h@TJPpGhBt@v@BLGlADTVf@XPn@BRIJMDq@FU\Wd@F~@j@rBR|@@No@LG|Bh@tCr@tAp@rAVnAIJNvAh@rASJR|@n@\b@`AZZXn@?f@P`@Kp@@TFn@t@hDZfAh@t@Ax@X~@l@j@T~B^n@Z`A?LPf@J|Ap@p@h@~ClAbK~BF[GEu@E}Bo@IB_@rAKz@U`AEp@Mn@k@rBG~@W^mAr@q@nC_BrBa@jASfA{ApFEbAMr@mAvBKl@EdBM`BDj@HZXTBN@jAQbA]p@c@rAKJOx@Qb@c@@eA[mAm@wBiBg@o@U?IN@LLLTEHQK]M@GJDTTi@d@gC?YVuA?iC^}BVe@`@Od@mAhAkAbBcGCQGCs@UCUb@gAPeAh@wA^iBx@qCAqAFaAXcAhByEJ[Bq@E_@y@E}As@{@Nc@EiBaAuBk@s@_@}AWaBk@sBY_@_@sA]_Bu@sBMeCq@sCgA}C]uBk@u@a@yCaAgAFm@KoACgA]g@]UCUPOn@[f@]Lk@Dw@c@OSGq@RyAO[k@q@kDg@cABe@KIGIo@_ASaBq@g@MwBcAw@KcAE}@Lo@Mk@WeASy@_@U`AKfA?n@G^GDo@IGa@p@oBDq@IQo@I}@VeA@e@Iu@y@Se@_@c@CQc@OgAA{Ac@_BOM[KA[TYH{ADoBMmBa@}A?}APy@KS[Fm@f@iCCeBOoBBw@b@{EHUHAzCLtGr@zADlARrA@vBUtBuAxAa@r@EHVE^QZMBUnA?rAnBfB`@R\@hAWLM?]EYOa@DO^Y@Se@aAc@k@c@c@o@W_AGIXCp@m@\ILAV?v@RrAJD@G]i@AOAJNVxAbAJ@SCwAoATl@x@l@\HmB_BpBfBeBsASWPd@bAh@ZFw@g@k@u@JB`ApA^RgBiBGCBBCLHVp@l@h@PaA{@g@m@I?CL`@f@|@n@[WaAmARd@dAn@fALxAMNM@QOQ_@iAe@m@gA{@a@Ge@PKh@IlALn@KhAh@r@V`@Jl@d@JbBD,2,,,
66,2,Afternoon Run,10057.7,2853,2975,76.8,Run,Run,0.0,8473970594,2023-01-29T20:42:13Z,2023-01-29T14:42:13Z,(GMT-06:00) America/Chicago,-21600.0,,,,1,29,0,1,0,False,False,False,False,everyone,False,g11621795,"[30.230329055339098, -97.78059298172593]","[30.230519073083997, -97.78035183437169]",3.525,4.84,True,165.7,178.0,False,True,211.5,182.2,9092452310.0,9092452310,1032B75D-322E-4F65-A3D4-8A2D5F844AF2-activity.fit,False,0,0,False,76.0,50715143,1,a8473970594,ojowDvwxsQBBO`@KCQ[Im@FSRe@FWAEMG?IVu@@o@Ei@Ym@IGAUBYZeADELWNMJCFIHAL?`At@\Ht@d@HJ^JbB|@BF@ZGRWh@Kb@SZ}@xBo@lBkAnCGDOn@kAhD]n@LRpAr@PFrAv@HFV`@BHQ|@W|@_@z@]`AS^s@pBuAhDGXw@~BCL@F\JjAt@n@THNL?RPf@Vf@`@`Ab@FHXJZR^NtCdBPF|A|@PHb@XbAf@XTZJ\TPFd@\jB`AXJRLHPN@XPb@Nn@^PFNLn@Xh@`@r@Z`Al@~BnAp@XzA~@d@TLDj@b@jBx@f@P`Bt@bA^bAh@FJ|Ax@XTj@TNJLDl@^XTx@b@f@R|@h@RBFJHFTH^Vv@b@JDLLPHZTz@b@ZRPRt@b@TPLG\_ALSFSTm@Pm@`@y@HIJSf@yAXm@l@kBLWz@_CFKVw@hCwGj@cBrBmFn@_CZaAdB}Gl@oB\oB`@wAr@yArA}Bz@gBh@aAd@kAPw@J}@H}CJqATaAb@wALQLi@EK_CeBe@We@a@q@g@OQ[So@i@_EyCPQbAiBVg@Ns@L}ANoEBi@Ha@BiAHq@Vs@P[Pa@j@aATk@Fc@JQJa@Ti@\mALOXu@LS?KCGg@MYQm@Yg@[YY[S]OoAu@eEwByBsA{F}Ci@]{C_BkHeEkB_AoAw@o@Yc@[k@WyBqA{@c@iAq@kKoF}A_AOGSCWWuBkAmCqAqAs@u@SWPAZQ^s@fAg@`ASZoAvBQV_BfCg@bAUXa@p@_@x@Yd@oBtEa@lAMPSp@AVCJyBrFcAlDAf@WnBIjAEn@CjBB`BTzFFhDAfCQ`LGFG@wBmA_Ac@m@_@MC]A_@Ic@YIAKDa@ZUZO\K\E\?JJRNJDLL~@Ej@Oh@Cr@Sz@,2,,,
67,2,Afternoon Run,16416.7,4418,4430,71.8,Run,Run,0.0,8467859802,2023-01-28T20:28:02Z,2023-01-28T14:28:02Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,31,2,1,0,False,False,False,False,everyone,False,g11621795,"[30.271747475489974, -97.76509744115174]","[30.2717462182045, -97.7649821061641]",3.716,4.998,True,172.6,180.0,False,True,142.4,132.8,9085567063.0,9085567063,8805B91A-A134-449F-8459-AF2EE52DABAC-activity.fit,False,0,0,False,144.0,50715143,1,a8467859802,kmwwDzvusQ`AiATDxA~BBpAJPt@H\En@u@jAwFf@gBTiBd@mAFi@IgABc@zC{In@iAd@wBt@kArAaDj@oB`BgEhAkEPaBd@qAPwAV}BC_C^_BRYj@Uj@sAfAqArAyE?m@_A_@CIbCuJh@cBHw@?_ATsApBwFzA{AHs@Rk@fBeDt@kAfBaB\i@Pm@LcBP{@`@WKFMEC[j@e@REb@Dz@p@|@mAfA^lAe@bBD~AQ~A{@nAGdCiAlCm@fAc@nAGhBwA`@q@VS~@a@~@o@v@eAh@eA|@u@l@}@l@i@~@sB`@iBXAJk@j@m@NiAd@}AZeBrAoF`@eARy@z@cBfA{Cx@qD@kBvBsFn@kDtA_Cb@_BEe@e@s@O{@@}@ToARc@z@Ix@c@NUBg@{@oESs@g@aAs@}CsBkC{By@o@iBgAqAUkAQa@]_@iAk@AKRcA?{Ao@iFGkIMSkBs@MWHuDCO_@k@Dk@fRrA\p@jAn@|@bB`@d@nAj@lALf@Pp@l@fAtAjAt@`Bz@nBGz@NfAx@h@tFAnBLt@@n@Wp@e@xBaAzAQz@StBgAtCOp@D?ZwAr@cBLo@RsBbAiBdAyD@[WyA?aCU_DKq@GK}AaA_CJ_@EsCeBuAcBu@o@a@MwAMmAo@Y[aAiBoB{@_Da@oIc@cB?CVV^K~DzBbALREhDBfBF|Ab@bCFnA?fBKd@@VhAd@`@`@d@lBz@fA^dA`@r@pBr@rBjCl@rC|@tB|@rEEn@IJm@ZcALSVa@pB?n@Lv@j@z@@n@[jAwAzBs@|DuBhF?fB_AbEmAbDo@`AWhAaAnCkA`Gi@hBK`AoAvAI?G~@qAjDk@^k@|@cAz@eBjCk@d@uAl@k@~@mBvA_BPmFvAyAn@uALoBfAsAJeBEkAb@gA_@w@lA_@a@e@Us@Hc@`@]`CGdA[fAc@j@gB~AqCdFe@fBm@d@i@r@yBdGIn@ElBo@nB{BdJAd@z@VJTAJcB|F}@|@e@jAu@d@S^]pBBjAMnBa@xC[z@]dC_A`DmBbFa@|AoApCo@`Ai@`Cg@x@e@xA{BdGGf@Fz@IjAc@nAQnAo@`CUvAy@xCk@v@q@?_@KSWYwA}AyBOGe@ZEFFX,2,,,
68,2,Evening Run,643.7,180,180,0.0,Run,Run,,8462720929,2023-01-28T00:51:58Z,2023-01-27T18:51:58Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,12,0,1,0,False,False,True,False,everyone,False,g11621795,[],[],3.576,0.0,False,,,False,False,,,,,,False,0,0,False,,50715143,1,a8462720929,,2,,,
69,2,Evening Run,7389.7,2192,2192,0.0,Run,Run,0.0,8462718209,2023-01-28T00:15:42Z,2023-01-27T18:15:42Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,19,0,1,0,True,False,False,False,everyone,False,g11621795,[],[],3.371,5.358,True,175.1,191.0,False,True,,,9079809316.0,9079809316,912464C9-6171-4861-B5A7-EBC30BC2F625.fit,False,0,0,False,83.0,50715143,1,a8462718209,,2,,,
70,2,Afternoon Run,13181.0,3691,4686,98.2,Run,Run,0.0,8457862549,2023-01-26T23:07:57Z,2023-01-26T17:07:57Z,(GMT-06:00) America/Chicago,-21600.0,,,,4,22,0,2,0,False,False,False,False,everyone,False,g11621795,"[30.28067545965314, -97.73588516749442]","[30.28165371157229, -97.73479510098696]",3.571,7.026,True,158.5,173.0,False,True,187.3,152.9,9074443019.0,9074443019,7A230378-E3F3-4311-865A-982A5B35BD1C-activity.fit,False,2,0,False,74.0,50715143,1,a8457862549,eeywDh`psQkDVg@xFBHELcAK]B]LwBJg@Gm@@_@Ey@i@UIGFARMLaADsACmE]kEEmASEDWxCApAKnBJpAKp@GdAAjADp@MzCFp@Ih@GdAYt@LdAa@rG@n@Kp@R\ETDr@GlAFV?\QzA@x@QfAKhEG^SxCAd@Dd@KpA?hBSjCIjBC~CO|CQBi@YoA[}C}A}@}@wDcCy@u@o@eAa@aAEa@?}@kAk@F_AOiAEiCIk@KWi@g@a@O_@Am@JcAf@m@Nw@\YRgCxBqAx@w@\[d@m@PaCJaA?a@MU?sA\]BUKa@g@i@c@_Ae@][c@{DBa@NU?Ma@gAaBy@iAKMOCa@EIk@UI@yA|CSPy@\Y`@kBhFEZYf@SNqB|@mATe@SiD}BkBs@]e@q@VUCY_@Om@Q[o@e@k@o@g@EK}@EE{@N{@b@YKO[j@gDnA}CfAoDh@}Ab@_AHWB_@Ty@~@kBTyAPo@j@cAbA_Ch@iBrAsDv@kCv@{AdBsBr@sC|@eBj@_B\w@ZeA`BcEh@aBp@cBLKlErBlDfBrA~@bBp@vBhAh@LnBrA`Bt@r@h@r@P^EPMlB_D`AgAXm@TKVJr@l@jDzDl@PbF?~C`@pAI\?lAVvDE|AFv@LTAjCVZH|@Gr@JbB?`ATv@Hz@?fDL|@JfA@tCVlA?j@Uh@FX?RMHu@Ik@DUGu@Jo@@YCk@Bu@GwAVGbARf@C^MZULUFWCa@I_@OYiBkAy@Yk@RMNInAXf@?T[Y@s@Ec@BgAVUZINu@w@BsBt@WLo@v@gAj@w@EoBi@qAUcBMm@DG@GNGp@DNZh@?\GZOPm@ZUBSCEQ?SDUPBRd@@b@HX@fAM`AI|B?t@Gv@BPFDtAVfAD|@E`ALjACrBPpBCn@H`@WfAMP_@D]E[?}AJgDAmARGh@Th@J^E^WQCi@JYAaCsBIIOy@C]BQVQf@G\B^NpBrAd@hA@d@GTYRcBGcAaA{@u@]gA@c@p@Yh@Ad@H`ClBVn@FX?JK^YNu@Jy@Su@i@{@aA[iAAWDOTMt@Gr@P|BbB^|@BXQh@]P_A@_@KwB_C[_ABk@TKn@GVBTJxBdB`@x@H\CTYViAHm@S}@{@,2,,,
