,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,elev_high,elev_low,average_watts,kilojoules,device_watts
79,2,Morning Run,4883.5,1349,1474,40.1,Run,Run,5578588763,2021-07-05T12:51:03Z,2021-07-05T07:51:03Z,(GMT-06:00) America/Chicago,-18000.0,,,,1,25,0,5,0,False,False,False,False,everyone,False,g7318269,"[44.778424, -93.163937]","[44.779125, -93.164489]",3.62,8.3,True,172.8,195.0,False,True,5936400547.0,5936400547,11F65F34-EE1A-4967-A5A9-6AEB057CE2FE.fit,False,0,0,False,47.0,50715143,1,a5578588763,cxhpGraswPr@jCtAxCh@lBPb@VXZLR@ZITUVa@DM@{@KoDQmB_@qCAe@?y@JuAv@{DFg@@c@AQGUu@{A_@cAQo@@e@NgBHoCRsANYJGh@SRMNOHQHa@?{@Wu@m@sAk@gAY]GCKAyA@_@C]OOMMWCQV]z@k@XUZe@tAcC^w@Ps@Bi@Gc@MW{@gAKQw@sCWo@W]_A{@y@g@[IQAYBSFMIq@_AJ]Dc@NwCDUJSRKT?bBb@REf@s@`@aABUa@iDYcBWs@QUQKUEQDOFWTaArA[Za@Pc@DQCeA{AUUQMi@M[C]BkBXe@LYLWTUZO\a@jAGFaAVa@XHZ\t@Jd@?p@S|AA`@Dd@TpATfBNr@PNdAh@`Ap@ZJdATZNDHBf@Ch@Mp@Sl@a@|@_@l@kAxAU\OZMb@`@n@|AxA`@b@b@p@Vh@D|@?zBLbD@|DFh@Zj@X\^Zt@h@JJNZd@vAP^\b@dA~@l@p@V`@Lx@HlA?z@Gv@]|BCv@?nBCTSb@_@Z]Li@@,2,0.0,299.6,281.0,,,
80,2,Morning Run,6357.6,1736,1981,57.6,Run,Run,5552941745,2021-06-30T12:52:49Z,2021-06-30T07:52:49Z,(GMT-06:00) America/Chicago,-18000.0,,,,2,16,0,3,0,False,False,False,False,everyone,False,g6185645,"[44.778476, -93.163494]","[44.779203, -93.163162]",3.662,8.5,True,166.7,190.0,False,True,5909626535.0,5909626535,EB87709F-197A-4D65-8BC6-F27EA3CEA309.fit,False,0,0,False,49.0,50715143,1,a5552941745,mxhpGz~rwP`@jC^dB^`Ar@tAn@pBXd@ZN\B\IPMRYJc@@a@YaGe@aE@cBJuAj@gCJk@Fq@@m@AIcAmBUm@QcA?s@JsABkCJyAFQHIx@W`@UP]DW?YCUOe@s@cBc@qA[m@m@Aw@@k@ESGWQOSCK?IFQRWnAm@\_@r@yA|@{ANc@Ds@Ca@Ke@KWk@eAm@aCa@eA[i@WW[UcAe@i@G{@BMAAAGkBOoC@q@Hc@NCZ?lAX^BHA\UVYXi@Le@Ck@e@}CSwBGWIOOKQE]Ce@@a@`@y@nAYZa@X[FQAMIQWa@w@UWQM]M]E[?g@H{Br@c@PWROR_@`ASXWLk@HUFKHENDV^~@Db@A~@S`BA^H`@Xz@Lh@ZvBRNjAf@z@r@NH\HdAH\LVX^bANLT@VGtAg@@bBDd@Rp@j@tACtAKx@[z@gAjBMb@GZ?f@BT^nA?LAF_@b@c@Zg@LaA@GF?JNbE@rCDZXb@Z^~AnARb@d@|A^l@\^`Ar@\`@R^L\Ll@B\BdAC`Am@vDqCt@QvC?p@@T@@LaJ@tGEzBCy@?aBDgEBw@@C?xCE`HIaB?qAJiGBbA@rE?jDE^Cg@BgK,2,0.0,297.8,281.0,,,
81,2,Morning Run,11560.5,3323,3610,130.6,Run,Run,5547944010,2021-06-29T12:54:11Z,2021-06-29T07:54:11Z,(GMT-06:00) America/Chicago,-18000.0,,,,3,31,0,5,0,False,False,False,False,everyone,False,g6185645,"[44.778398, -93.163828]","[44.779121, -93.163659]",3.479,6.8,True,171.8,187.0,False,True,5904417942.0,5904417942,8664BE63-3D07-47E4-96EF-AA365B032A13.fit,False,1,0,False,109.0,50715143,1,a5547944010,}whpG|`swPz@rDnAtC`AfCb@P`@@^MP[J_@Fo@@y@CcAQaCe@yCEmALyBl@cDLeA@e@Ik@y@eB]mACi@FqBCkBBe@\oBNKr@KTMN]Bg@Gs@Oi@sAkDWc@c@EiB@a@QSa@?]J]VUfAi@vBmDPc@Jg@?}@Q{@aAaBw@{Ck@gAw@s@u@c@e@MaAAKyBU}BCw@?INK`@IpBd@n@g@j@aAHYS_CA{@DcANwAVo@xBeD`BcBVa@Jc@Be@Ae@Iy@@c@n@eC?]YuAg@_BWi@_@Yy@UYQU]u@}AuA{AQ[OcC_@oCIcF@iAJs@|A}Ab@q@Ru@@a@S_@a@i@uCgCW_@Ie@C_BOy@c@s@mAeATmBGg@Ua@aAcAu@qAs@}@]q@m@gBYcCc@yA?C|@oAP]Jm@Bs@Cq@Kc@{@cBI]P]^a@jD_C^a@P_@Fg@OmA@aAVyAz@kDHu@C][o@c@e@g@Y_@EIn@AdCMbAu@hC[n@[^sAhAm@XoFx@u@T{Ap@_APe@EWc@Qi@Mm@Gu@@m@FyAIiAQs@]w@g@u@UKQt@GhACnCJbFC\GVc@bAe@h@s@ZcBJoAbBgAh@[\ZzCCt@YzB}@zDKJsAXOR]jAW\_CfAcAbASlAIjAEvDD`BFZ~@nBNf@Lp@N`BHXDDZWXg@\w@ZcAEg@_@aBAe@He@T[`@E`@NRXH^@j@U`CtAl@NP?TI\QXa@Tu@TSRXb@pA`A\^N\v@|CFf@?h@G`BMfBA`@fCWxAk@LCJD?d@Ed@aA|BWfBIfAAz@B~@Hx@Pv@Xx@rA`Ch@l@bBjABlCNz@R\hAbAnAdBb@pBbBnG`@hAn@hAF`@Ax@Kz@Sx@A^D\b@dB\|BXZjA`@jA|@`@J~@Ff@P\^h@tAlBo@N?LtBx@dC@p@Er@Kt@Mb@wAbCUv@CV@\b@nA@JCN_@d@e@X[Fs@AQPE^At@HhGNd@l@z@`@^r@^RTr@|B`@z@nBdBZ\JTPnABtAGfAa@jB?v@FfAd@|CLl@Xt@lAvBLf@RlA{@q@{By@i@g@s@cAS_@Ik@UkE,2,0.0,300.3,270.8,,,
82,2,Morning Run,9695.1,2598,2706,81.6,Run,Run,5538399671,2021-06-27T14:11:52Z,2021-06-27T09:11:52Z,(GMT-06:00) America/Chicago,-18000.0,,,,6,20,0,1,0,False,False,False,False,everyone,False,g6185645,"[44.778489, -93.163619]","[44.778933, -93.163591]",3.732,5.6,True,179.3,194.0,False,True,5894460850.0,5894460850,AD5D580C-F66D-483D-A853-8C898DDCDA54.fit,False,4,0,False,118.0,50715143,1,a5538399671,oxhpGr_swPV~@PlANn@Xv@bAtBf@pBNd@h@Rh@@PG\S^k@Ay@Q_EOaBYcBE_@Ai@DoAHy@p@qDH}@?_@EWGSk@aA_@_ASy@Ci@NkB@qCRyAFQLK|@MVSJQF]Aw@EWOi@{AgDYe@]GiAJg@GWOOQIWCSLUNS`Ak@XYx@wAn@{@Ra@He@B_@Am@Mk@KW}@qAWsAYcAYs@U]eA_Ak@[_@E{@BMEC]CyAQwC@g@BIPMf@EfAZ^ATIVUX_@Ta@BKA]WoBAk@Bu@PuATm@hA}Ap@mAV]fAeAZi@Je@Bc@GaB@c@l@iCCk@Kg@mAcD[]}@][UMUi@wA]a@wAqAKa@MiBUcBEk@?m@DoAA}B@o@Hk@N_@PSv@o@Vc@Vy@B]?MIYWe@iA{A[_@k@a@a@Ss@MwBDWDc@R[XSVs@~AU`@[ZSLw@@{@OaB_@u@a@]e@CM?[DWL[t@kARc@Hi@?k@e@gDIS]e@K_@@e@PaAA_@KQi@YSQUYMYIg@AUF_AI_@SSu@]q@w@a@K_@?]FmAl@i@Ta@BYEWY[y@QYa@a@y@]cAq@_@M_@Cw@D]EEEAI?e@Do@L_AF?Gh@u@rD_@|BKTQPkARIFMPOb@Ij@Cl@@PDHFDTH~AH`@H\PZd@Ld@D`@B`DHl@J\T^PPdAf@RPJTVxA^pAVXn@RLJRb@XvBZ|ANd@\r@DPCRILq@`@ONEPHZRd@Xd@pA`BR\Lh@@r@HVLJj@RTTKzC@fBCn@Q~@g@lAIb@@h@PdABf@@VCf@GZQd@wAjCGPKf@P^~@x@xAvBNb@ZlBlAdFj@fBr@lAF`@Ax@I|@Of@Cz@HFLRNf@L|@LbBVRlAh@t@x@ZRZDhA@`@NVZ^lALLT?f@KhAg@D~BJh@b@jAHf@@l@Ep@Ih@Of@sAbCQn@AV@\XpABZc@^k@ZSFs@DQJEj@?n@L`GBXd@p@n@n@dAv@P^h@dBVh@`@h@nAnAXb@Nd@PfABdAGhA_@nB?x@FdA\~BRdA\|@t@rATd@Lh@Jx@w@k@wAQ_@K_@Ww@{@s@[OSG_@Cg@@oABs@DWHWb@a@,2,0.0,296.2,270.8,,,
83,2,Morning Run,10794.2,2976,3565,76.6,Run,Run,5526913158,2021-06-25T12:50:04Z,2021-06-25T07:50:04Z,(GMT-06:00) America/Chicago,-18000.0,,,,2,23,0,4,0,False,False,False,False,everyone,False,g6185645,"[44.778351, -93.163894]","[44.779211, -93.165312]",3.627,9.2,True,169.8,190.0,False,True,5882479752.0,5882479752,1A9BCC93-A196-46F0-BCA8-8F8FD29BE727.fit,False,1,0,False,92.0,50715143,1,a5526913158,uwhpGjaswPz@hDxBtGLPLLXJR?\IXWLQRe@EaBc@eFUwBEiAFsAFy@n@_DFk@Bk@Ec@ES}@cBUk@Q{@Ci@TwBD_CPyAFOLMv@IVOJMFQBY?YIi@Oe@aBuDUa@i@?}@D]CSI[QOSEKFSRWTQz@c@\]t@oAn@cARa@Le@Di@Ag@Gc@KYs@gAKUc@_B]aAYk@W]aA_Aa@Sc@G}@BSAEoBQqBEy@?YNGTEb@@x@P`@FPK^_@V]R_@FW?a@OuBCw@DaAPsABIT[dAqA|@yAhAkARYLWLc@Ds@?YGeA@Yf@}COs@uAoDSUy@_@WSS[s@aB{AmAY]CQM}BQuAIcACaFDoA@QJUVYp@k@^g@Ri@Jo@EOUg@{@kA_BeB}@e@o@JkBJc@J[NWPW\{@pB]d@IF]BYAe@Eg@KwAa@[O[Ui@o@BSTo@PKPUN]Po@JaA@i@Cg@KeAa@yBWqBIWe@u@Ug@WcAU{AOe@QSiAu@a@OYEY@YFcBr@_@FIAUKMKgA_BMMUOs@YeAg@a@O{@Ku@ES@Dy@`@{CBA@LA\SxAw@xCc@xBOl@EFKBe@@SBQLQZMb@E`@AX@HHF\R\JfBTRFLPZn@Lp@Br@CvA?f@D\Ld@RZNNlAp@TXL\Nt@\nALZFJLHz@PNJ\nCZrBLd@`@~@OLq@XSN?HDVN`@^l@|AlBXb@H\EbAFVHL~@h@DJ@`@IfB@pBCl@Qp@q@bAEPNbBFhA@t@Ej@Ib@O\}AzBMZ?R\d@bAdAlAxBNb@jBlHf@`BNb@l@lAH`@?d@Ep@OhA?`@D`@^~AZ|BTRfAn@n@j@ZRTFrAHZJVV`@|@RNXBREVGr@YBpADf@Lh@p@jB?nAMr@Uf@qAlBSb@GZEb@B\FZ\bABTCFUTq@^c@Lq@BKBCDJvHBn@DVb@j@nBpBT^l@vAT`@X\nAtAX^^x@Jx@BjACn@G^o@rBMx@}BlGEuCBqADr@CxA@qC?|BCfACyAFiBCtDDsDAlBGjBDyE?C?lCAr@Ca@@}@HgB?fAKnCBgA@}ABs@?jJ,2,0.0,296.2,270.8,,,
84,2,Morning Run,7792.2,2198,3287,42.0,Run,Run,5521765330,2021-06-24T12:33:28Z,2021-06-24T07:33:28Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,18,0,4,0,False,False,False,False,everyone,False,g7318269,"[44.778787, -93.163948]","[44.779198, -93.164759]",3.545,9.6,True,173.7,192.0,False,True,5877101447.0,5877101447,1F09F4B7-4287-47CC-9DAB-A0131EB3A4B4.fit,False,0,0,False,79.0,50715143,1,a5521765330,kzhpGtaswPrAfBx@nAb@|@fAlC\l@PTZRZDNETa@Rq@F{@?q@EyAKkBGo@[qBA{@FcALkAp@yDFo@@m@Se@kA}BQq@Ek@RoBA_B@e@VwAHQHMJGn@OTMNU@UIu@YiAw@cCe@}@EEQAY?u@BYASGWMKIIOE]DWJONM~@_@NOT[j@kAr@gAN[Hg@@m@Ge@Kc@{@}AYkAUq@e@iAYe@o@o@y@g@_@Gq@@QGGSKyAYcBEcA@c@TMPCd@BpA\ZBTOXY`@s@Nc@a@}CEq@D{@T}APi@T_@|BsCnAmAT]Le@Hu@?YKgAB]DW`@wAHk@EUMa@}AeD_@_@}@a@WUmA}B[]u@q@Yi@`@p@vAjB~@~ATRdAXRPLXhAfDNh@BZIv@]jAE^HvBCl@Kj@EHYVyAnAcCfCGLOl@UtAKbA@Lf@nDBZGTS^U\m@l@uAg@[EO?UFUNCHC^@jAFhBJhADFLBfANr@Rn@X`@\`@p@\z@Rx@TpANXf@l@PXHTHd@?TEf@ETSb@_AxAi@dASZUPq@d@a@`@@PHNPNPH\D|@AZBLHT\zA|CTr@N|@IRSXWP{@b@IHMVId@C`@@~BS|BBx@F\Lb@Th@x@pA?t@Cp@o@|DIbACn@@~@f@zD\lF?~@G^KVMPQLSBQA[QOQQ[m@}AmAcCa@kAc@qBI_AKwAoCfBCnC?cDEn@C|@@r@@P@?Bq@?cCAvD?wDA~A?lA?cC@k@?fBEjADeD?K?z@CbB@kBBy@BD@l@CrAEn@BmAAkBD\@t@AbD,2,0.0,296.3,281.9,,,
85,2,Morning Run,10815.7,2864,3438,120.6,Run,Run,5516795377,2021-06-23T12:48:17Z,2021-06-23T07:48:17Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,23,0,1,0,False,False,False,False,everyone,False,g6185645,"[44.779298, -93.163513]","[44.778933, -93.164204]",3.776,8.1,True,170.3,193.0,False,True,5871947729.0,5871947729,CF8FEDC5-DFB8-4EA3-B600-CC4F06EFB104.fit,False,0,0,False,91.0,50715143,1,a5516795377,q}hpG~~rwPBvKAh@Gh@OXi@n@MVI\K`AGZ]C_@?_@By@NO?EI?CBMNMNETCzCI~BDzB@jCJrF?pB@`HQ|BBv@?bFYxDK`A?jCHnC?`EDlAAbCM?@N@X?fBCvCBxBC~B@bFIpCD|AAT?HI^w@d@URGTEf@?j@Ff@Jn@Zt@d@h@b@b@f@n@~@fBdDb@p@`AlA|@v@~@h@nAb@vA^rE~@jA^f@Vp@f@lApAb@l@`@r@Tn@Tv@`@tBh@fEVhBb@lB^pAt@xAx@lAp@t@~@p@|@f@t@ThAP|AJp@AxDQ~IAbDE~B@f@C\IDGHe@@s@AuHF}GC{HBkJDaEMuG@}BHsECaJCgBU?e@FmB^_AXs@^o@~@wBrEi@dBe@vBKZKPMJc@T[D]?}BKuBSi@?{AFyAGc@DuAl@SB_Ce@y@Kq@AiD@c@?MBIZKjAIh@Kf@Q`@[PmAb@g@b@W^gA~B{@zAq@v@OB]C_@IwBo@m@WcAs@eAaAu@}@}@wA}AsCy@iAo@i@{@e@w@Ym@K_@Au@BaAADG?j@Md@QNc@FoDE_H?_BAwBDmBAiBBmB@yCLcDBkLGiCBuBL}ADkIAqBFaFFiIIuIQsADi@HWJKLCLBFHBNCp@KfAKVGHIDIT_A?v@C\AAAa@KVDU@LAl@?}@A@ALn@sBTcAtAgJ,2,0.0,305.4,275.6,,,
86,2,Morning Run,4881.4,1616,1641,42.5,Run,Run,5510847924,2021-06-22T12:51:07Z,2021-06-22T07:51:07Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,16,0,2,0,False,False,False,False,everyone,False,g6185645,"[44.778453, -93.163729]","[44.778447, -93.163506]",3.021,4.5,True,147.0,164.0,False,True,5865763783.0,5865763783,A69D569F-AB3B-401A-B963-62E14F779EE0.fit,False,0,0,False,13.0,50715143,1,a5510847924,ixhpGh`swPh@dCXdAfCjGXb@\R\BVGTQJQHa@Bg@OeCImD]yC?q@@{@Be@Hm@`@}AJo@F}@@q@I[}@cB[w@Qw@Co@RmB@uB\gBFMLKp@EPGLKHMFSDm@Ec@Uw@gBmD]i@]AiAFYAWIUMMMGOFa@NUVOz@YNIx@qBR[j@o@LWNi@@o@Ek@Ka@QY_@c@QWGWIs@Ow@a@cA[g@i@g@q@c@YKOC[AkAJ@sCW{C?a@DOVKZ?\Fv@\XFXQZ_@`@u@La@Ac@Ge@aAcGKQOMe@OYAO@MDUPy@tAc@d@_@RWFM?KKQSg@_A[WOI[Ie@Ci@@c@HyA`@e@P_@XSRa@bAMRm@Jo@FY^p@dAH^@b@En@SfBAZBXb@zA\xBJZVPdAb@nAdA^D~@F\HPNHNVfAHNXAf@I^Oh@YFCBBErB@^`AvB?`@I~@Gh@Od@Uf@aAzAQd@I\A`@@TFV\v@BJANa@f@m@^[Fk@CODEV?d@DpGFl@b@l@l@p@XRl@\NNJZ\vA^`AnB`BZ^PZHh@Fn@Bn@?r@Gz@W~@I^A`@D|@,2,0.0,296.2,281.0,,,
87,2,Morning Run,12458.9,3229,4293,108.1,Run,Run,5505851439,2021-06-21T12:33:14Z,2021-06-21T07:33:14Z,(GMT-06:00) America/Chicago,-18000.0,,,,2,24,2,7,0,False,False,False,False,everyone,False,g6185645,"[44.779136, -93.163553]","[44.779285, -93.164075]",3.858,8.8,True,168.0,185.0,False,True,5860570179.0,5860570179,03CD32FC-5F84-439D-BE16-F1DA82F7E4CE.fit,False,0,0,False,93.0,50715143,1,a5505851439,q|hpGf_swPOyEEq@WaAuBmGuAmFQkA`@fCl@bC^lAzAhEX`ANpAHvB`DxCb@rCT|@`@~@fBdDf@j@f@P\KHIHUFUBq@EsBMaBm@aFCwABg@Js@z@qDLyA?IIWw@kB]cAIg@As@L{AAeCPyAJYLOz@]VQHMFU@k@Kq@Wu@eAaCe@q@iCK_@OYYF[RYx@g@\[z@cB|@oARq@Da@?[Mu@y@_Bo@_Cg@iA]k@s@q@y@e@[GcA?QE?qCSsC?a@JKb@CtA`@\@j@e@p@iABMAc@SiBC{@BcAR{AL_@N[bByB`@a@jA{@\k@Lg@Dg@?g@G{@?e@F_@`@gB?c@Ow@y@gCQ[YWs@WUSaAkBaBeBW]s@aFIqAD_CCgCDg@Tk@hA_A^g@X}@BOCMUc@U[kAqAcA}@W_@Oc@KkBQ{@c@u@aAcA?_@HeAE]S_@_AoAo@kAy@cA]m@o@kB]cCm@eBbAkATa@Nq@FcAAQSi@_AgBG[@IVa@h@g@z@m@`B_A`@i@Re@Ba@GuABcANsAj@yCFi@?o@Km@S]_@]k@SMBId@IrCMz@]|ASp@Wh@_@b@kBvAg@TaAVgDb@o@VmAr@m@L[AOGc@}@Kc@I{@Ck@@_BMaAY_Ak@qAc@s@MIG?Sr@ItACxBL~EEl@Kj@]l@a@b@a@PwAZ[NYVo@x@cAj@e@f@f@`CCt@Mx@}@rDa@tAKHeAPOLKRKZGb@?`ANPb@NvBHVLVVPb@Lx@@`@E~BJz@Vf@TTxAv@LLFNAv@K~@Q~@c@|AOr@Iz@Cn@DlAL`ANb@`AxBX|@H|@HbBAz@s@bBK`@WrCEpAAdABh@P|@j@xAxA~Bf@h@pAbATvDTZx@n@TTr@fAVl@`@nBj@hBt@zCb@tAb@~@JXBVAd@Iv@UvA?ZDXh@bBb@`CJH|Ad@pA`AvAL\JNLNT\hALPf@CnAg@@@BVB|@Dd@x@dCA`AEf@Mn@_@`A}@dBSr@A\@XZlA@LCPSXe@\a@N{@PIPEZLdEEfELlAJn@Rl@hAlCf@vAd@hBb@lBH|DIlDC[@{DEhEAOF}DA`FCwABmCGnA?tC,2,0.0,297.9,270.8,,,
88,2,Morning Run,4284.5,1176,1232,17.1,Run,Run,5495027342,2021-06-19T12:23:32Z,2021-06-19T07:23:32Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,17,0,3,0,False,False,False,False,everyone,False,g6185645,"[44.744351, -93.131723]","[44.744306, -93.132522]",3.643,4.9,True,153.8,164.0,False,True,5849248622.0,5849248622,072BBC9E-FF79-4DB3-9662-5034715A4344,False,0,0,False,18.0,50715143,1,a5495027342,ecbpGhxlwPFy@Gk@FiB?uADcAEuA@iBA{@BwAC}@@YBGt@FbA?RCnC}@l@a@z@_@f@[j@W^Uj@W^Kn@Ih@WnAc@^Gd@A~@Gj@Op@FHDJNDbBG~ABjEGn@Ah@Dn@@rDHrEEtABbDEdBDbIAXBbACr@B|@Cn@@dAJFLBPR?PEj@BJr@DJLJbBpAfDZfAv@jDd@|A\~AlAvEV`Ad@lA\zALX\nAHh@X~@Ll@r@~B\rADZz@`D^fBKu@Mi@gA{CSeA_AsC]gBe@iBgAyDe@yBOc@k@yB]_AOe@a@mB]cAe@}BQg@}@}Dg@qAE[Co@CEo@@a@Ss@e@YYg@s@WO{@C_@B_@A]EyB?o@C_@@eAIc@@eAOe@OKGm@m@cAqBi@qA}@wCs@kBa@u@,2,0.0,298.6,285.2,,,
89,2,Morning Run,3230.3,879,879,20.1,Run,Run,5490513622,2021-06-18T14:31:15Z,2021-06-18T09:31:15Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,12,0,2,0,False,False,False,False,everyone,False,g6185645,"[44.744707, -93.129477]","[44.745479, -93.129488]",3.675,5.4,True,169.1,182.0,False,True,5844542145.0,5844542145,8DB49B8A-C713-4E6D-8D41-88B8168F95F8,False,0,0,False,26.0,50715143,1,a5490513622,kebpGfjlwPhAFA_@Ds@@iDIuAIIs@KKGQEa@P]RKBQC_@QSc@Y{@IIc@M]Og@a@gAg@qAg@o@Qy@]m@Ki@Ai@UQCm@Ae@B]N{Ab@e@Hu@V_@Rm@dA]ZKDo@CGPO~@GfAIl@EjASvAW|@cAtBkBhFSv@UbC@jAHzA`@fFRdE@n@XpCR`Ab@~@fBzBPJRKVe@`@wATi@Za@LGh@ORJXj@Rf@PLJDTAtAeAPG~@QDG?SIc@IYe@iAMcAAY@OPGZGzACRF`@ZPDLATIPMf@k@TUNI`@Gt@C`@BJCFSDs@EaBCiDE}@FSX]d@y@XYHG^Q\?FKEeBAiADyBJIX?|A@p@DPCFIAi@EOKMKCsBFm@A,2,0.0,300.1,283.4,,,
90,2,Morning Run,9728.3,2828,3880,72.1,Run,Run,5490230755,2021-06-18T12:35:58Z,2021-06-18T07:35:58Z,(GMT-06:00) America/Chicago,-18000.0,,,,2,22,0,4,0,False,False,False,False,everyone,False,g6185645,"[44.780441, -93.158914]","[44.778687, -93.163719]",3.44,5.9,True,171.6,189.0,False,True,5844246862.0,5844246862,48CA9F49-EE6F-479D-BD41-1A6EC164165F,False,1,0,False,88.0,50715143,1,a5490230755,wdipGfbrwPERFbBjAbDxAhDHp@p@~BRvAvC`F\dB@d@VtAr@vAl@v@Rl@Df@Rr@PTr@P`@ERK^c@JSBu@WwBEwAQqAE_AWmBNiA@cAXeBV_AVqB?g@IMk@_@OY_@sAGm@Me@?i@^qAAg@OiAAYVWFOC}@PYx@LVOV]Hy@U{Ae@{@gAuCo@OeBHcAe@GQPg@`@c@lA]X[LSViA^Mj@oAHg@?UQyAIWSe@q@_@GUCw@m@uAQy@s@}@i@Qq@w@s@Eo@^KIGk@FsAKoAAm@Ii@?k@LUVCXFpAp@n@L\k@Ng@f@y@BEEq@GUc@cACi@BkATq@NyAFQn@Qp@a@n@qAROPWb@Q^e@Je@Bg@Pe@@QCWU}@J_@Xi@^uADc@YeAq@uAEMEk@Ym@WKc@BUG]SM]AS[o@{AuAe@UKQKe@Ei@BcAc@gAE_AC}@J{@O}DDUR]VUp@WPOp@qAL]@SE[Oa@y@{@i@y@i@k@e@Qe@[MAqADw@I}@X}@v@e@|AcA~AaA@mAa@gAQqAi@KMIi@Fq@^w@p@aALi@Bu@a@yB?YH]KYs@YGIGU@Qf@uAHm@CO_@E]Y_AqAMYCS^_@BMI_@MSWQe@BIE[}@OMuAI_@Hi@p@KF}@Zo@?GIMs@Sq@c@}@mBs@k@i@UIsBZU?MKT{BRgAF`@Wx@Mx@m@`Ce@jCIPOJYE[OMASJMh@Cj@Uv@ANB^FLRDbBEdAFPJ`@p@P|BQfBFl@Nb@\d@|@d@d@Jb@f@BNEj@Rt@PVBTEb@BNHNJBz@CLBLPNrB^jA@VCd@BTx@r@DRGJi@Tq@DST@JvBfDh@h@p@z@?Na@d@CRBJVTr@L`@RBR_@dDJx@CnAUlAKTm@r@@f@Rp@Dp@FP@~A]b@Id@k@x@Ur@c@XEJ?XFXHLZTp@NHHX~@h@^T\TzBn@fBb@lBx@fCHj@n@b@BTO~@ErAETSl@@JTV\r@TbDFJ^RbAPNLb@r@RRjA@TFRVBVYhCeAnCU`@_@RYZm@`AGRAXnD`DX`@Tj@Hx@A|CFr@FzCEbEDbAl@nCpAzD`@`AR`Ah@nBJlAEfIBTDC@yAJa@j@Ij@R,2,0.0,299.7,270.8,,,
91,2,Morning Run,10137.4,3064,3275,80.7,Run,Run,5485214185,2021-06-17T12:51:54Z,2021-06-17T07:51:54Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,25,0,4,0,False,False,False,False,everyone,False,g6185645,"[44.778463, -93.163874]","[44.779196, -93.162324]",3.309,5.0,True,173.0,194.0,False,True,5839006535.0,5839006535,4FC533F3-2FF9-4F70-A59C-E7BB87BC8820.fit,False,0,0,False,107.0,50715143,1,a5485214185,kxhpGfaswPdAlDfAbCr@tBVf@TRLHVDR?NEPKLQHSHg@@e@U{EQeBWiBC]?g@@s@L_An@kCJe@Fs@Bq@Uk@cAqBUq@Qq@VcCAeCDo@He@FQHI~@OTKNMLUBKA_AGe@U_Ao@}AYg@U[YSWGyAD]E[MUUAG@QN[XYfAe@x@{Av@gANYRu@@YKy@Ok@w@aBc@qB]aAYi@Y[YUu@e@WMg@G}@@IyBUuCCy@@GJEd@A^FjAb@LBHAh@g@d@{@Nk@Ky@YuAEs@Ds@ToAJa@N[dAkAdAcBnAmAZg@Je@Be@Ae@K}@@_@f@cBL{@Ss@s@}Aa@sAOOe@QYQU]]w@Ye@a@e@}@s@e@i@OmCS{AEq@CcCEeC@_ABITYbAy@d@i@Pa@Je@@MESUi@_B{B_@_@aAs@GYEmAKgAm@_Au@g@Q[A[NqAAWCOg@y@}@}@mBwCQg@i@kBW}AI]k@oA?EVYdA}@Js@FmA@e@EU]y@i@_AEOAMVa@XWx@q@`Ao@f@_@d@m@\u@QcB@cAHu@Ny@l@kBJg@BQ?e@Ig@IQSYi@c@WEOJIRETCnBEh@Mp@q@vBe@dAe@j@y@x@e@VmAX{CVm@Je@PeAr@YJ[D[C[MYWQ_@Oq@Cs@@g@NyAEo@e@sAm@yA]i@GGKCMXI\GhAE|BLpD?x@Er@Kd@Qb@MPc@^m@TqANUHYZe@x@UNo@\STS^ZlB?LGpAQpAy@zCYz@SFy@JOFM^Kl@Gl@A^BHZJbBF|@JXVT^L`@Dd@?f@IlB@f@Jb@N\XZTN`Ad@PRJXNz@`@`BN^TL|@TDF\bCXbBNh@Zj@JX?LEFqAp@CLF\Tl@j@`AZ`@|@`ADHD`@?h@DRLL~@f@BH?j@KbBDzBCj@On@q@nAEZ@`@NlAFl@@n@Eh@Ih@Un@U^s@`AQ\IV?RV^t@l@TTv@~@PZL^TdBNt@bBxFZz@f@dABX?VWfCAd@DXb@`BVxBHZzAv@dAz@z@X\NJHJPB`@C`@G`@Qr@w@nBcBpCSf@EX@FV\zAjAj@j@Xb@Vn@Fb@Bn@BtCJbDAjE@r@PbAZpAj@jBvA~D~@|D,2,0.0,299.5,270.8,,,
